loss,params,iteration,estimators,train_time
0.05638948739267913,"{'num_leaves': 54, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.8685436020237753, 'learning_rate': 0.15266521857702223, 'subsample': 1.0, 'colsample_bytree': 0.6827233376032716, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5022323937530252, 'min_child_samples': 145, 'subsample_for_bin': 80000}",134,6,1.782515401020646
0.04335034971495322,"{'num_leaves': 30, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.75472510038467, 'learning_rate': 0.03842173189274893, 'subsample': 0.6418565486139857, 'colsample_bytree': 0.6602219090405572, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7002553789796702, 'min_child_samples': 80, 'subsample_for_bin': 160000}",135,55,3.7470510149141774
0.047598633921307476,"{'num_leaves': 107, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6161192504977552, 'learning_rate': 0.06444606761543703, 'subsample': 0.786306018711469, 'colsample_bytree': 0.8439751449088244, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.21569057949883308, 'min_child_samples': 180, 'subsample_for_bin': 60000}",136,27,2.623164988006465
0.043499280305400845,"{'num_leaves': 96, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6513038676015598, 'learning_rate': 0.05709512545833704, 'subsample': 0.8218296995108153, 'colsample_bytree': 0.6431758256919207, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4403321656918517, 'min_child_samples': 110, 'subsample_for_bin': 100000}",137,40,3.1858962239930406
0.041654969766866556,"{'num_leaves': 104, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.34897658153105754, 'learning_rate': 0.04677474351053575, 'subsample': 0.9983645608962655, 'colsample_bytree': 0.6910004449832137, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.33517139374404825, 'min_child_samples': 55, 'subsample_for_bin': 240000}",138,83,4.583744992036372
0.03941184709693368,"{'num_leaves': 128, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5680597262583946, 'learning_rate': 0.12556558342696741, 'subsample': 0.6942886257049625, 'colsample_bytree': 0.6125216545003742, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5852647776344283, 'min_child_samples': 30, 'subsample_for_bin': 220000}",139,66,4.969849333050661
0.5,"{'num_leaves': 130, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9480235501338506, 'learning_rate': 0.12305085855750936, 'subsample': 0.592707003187412, 'colsample_bytree': 0.8295477904210815, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.565410251153949, 'min_child_samples': 415, 'subsample_for_bin': 260000}",140,1,1.6325485580600798
0.04831743448991088,"{'num_leaves': 142, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.6833556251057389, 'learning_rate': 0.1844653415677183, 'subsample': 1.0, 'colsample_bytree': 0.6155824681633945, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.9606083202693538, 'min_child_samples': 30, 'subsample_for_bin': 260000}",141,5,2.3587993340333924
0.04139212478282506,"{'num_leaves': 122, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.841192251027829, 'learning_rate': 0.043136785954835596, 'subsample': 0.5515257826365974, 'colsample_bytree': 0.608244060350227, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.8584529287705789, 'min_child_samples': 65, 'subsample_for_bin': 280000}",142,287,12.577037794981152
0.06428485750642943,"{'num_leaves': 112, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7247790686897247, 'learning_rate': 0.19862955305114377, 'subsample': 0.907956592634594, 'colsample_bytree': 0.6716496039116138, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.591991247417871, 'min_child_samples': 255, 'subsample_for_bin': 220000}",143,20,2.4313800220843405
0.04030103498937587,"{'num_leaves': 134, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9114235833434419, 'learning_rate': 0.10362666964704918, 'subsample': 0.6941549495679543, 'colsample_bytree': 0.6263354355137692, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.3711559272717231, 'min_child_samples': 40, 'subsample_for_bin': 200000}",144,74,5.111012496985495
0.049614747332063835,"{'num_leaves': 128, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.7673507482912875, 'learning_rate': 0.09673368490932045, 'subsample': 0.8610762797036994, 'colsample_bytree': 0.6550901063428307, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6219638008265991, 'min_child_samples': 210, 'subsample_for_bin': 300000}",145,24,2.1511056559393182
0.04219496422387725,"{'num_leaves': 140, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5063487161781324, 'learning_rate': 0.13395703209756582, 'subsample': 0.7323876035306992, 'colsample_bytree': 0.6359239392281724, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.653539717569607, 'min_child_samples': 75, 'subsample_for_bin': 220000}",146,129,6.209505376056768
0.04155483834437457,"{'num_leaves': 149, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.561227495006727, 'learning_rate': 0.1437560726340724, 'subsample': 0.6562218569293975, 'colsample_bytree': 0.646137008396968, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.48444150899098704, 'min_child_samples': 90, 'subsample_for_bin': 240000}",147,21,2.963790823938325
0.043425448281822154,"{'num_leaves': 117, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5402787607812298, 'learning_rate': 0.16174964156728153, 'subsample': 0.6357442673057406, 'colsample_bytree': 0.6232614583604121, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5338609775497284, 'min_child_samples': 25, 'subsample_for_bin': 200000}",148,66,5.097846003016457
0.040437225644372576,"{'num_leaves': 135, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5865230688368666, 'learning_rate': 0.0885998922179504, 'subsample': 0.7501416812034086, 'colsample_bytree': 0.6020754144869014, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6804952083500445, 'min_child_samples': 55, 'subsample_for_bin': 180000}",149,202,9.300913417013362
0.043830891139859274,"{'num_leaves': 120, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7925328904319366, 'learning_rate': 0.11282111445972447, 'subsample': 0.7142354939014325, 'colsample_bytree': 0.6973266338374191, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5811140298504666, 'min_child_samples': 130, 'subsample_for_bin': 200000}",150,239,9.273410783032887
0.04366244088222937,"{'num_leaves': 146, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.36297303366905376, 'learning_rate': 0.12389421374044861, 'subsample': 0.8482311324299935, 'colsample_bytree': 0.6837807019084332, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5487102670698951, 'min_child_samples': 115, 'subsample_for_bin': 180000}",151,98,4.876739738043398
0.04315478053039856,"{'num_leaves': 126, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4503176626007512, 'learning_rate': 0.1398126229109089, 'subsample': 0.680134940861913, 'colsample_bytree': 0.6530834806451284, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4674898665836261, 'min_child_samples': 100, 'subsample_for_bin': 220000}",152,162,7.232114673010074
0.04119119141492256,"{'num_leaves': 109, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6300579624130038, 'learning_rate': 0.1517872962616616, 'subsample': 0.8611072678177023, 'colsample_bytree': 0.6645083163899403, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5034356085407974, 'min_child_samples': 35, 'subsample_for_bin': 160000}",153,92,8.089403663063422
0.0428666791830945,"{'num_leaves': 90, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9938626213100485, 'learning_rate': 0.18790032326531417, 'subsample': 0.795516983160898, 'colsample_bytree': 0.6117831428062602, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6373226014166717, 'min_child_samples': 65, 'subsample_for_bin': 200000}",154,111,6.5110676609911025
0.040345364004541695,"{'num_leaves': 42, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.2404200676142167, 'learning_rate': 0.023342712620848863, 'subsample': 0.7676829679567988, 'colsample_bytree': 0.6358722152934386, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.44864637042375355, 'min_child_samples': 20, 'subsample_for_bin': 240000}",155,210,16.568292291020043
0.04276401467402147,"{'num_leaves': 45, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6582722724355847, 'learning_rate': 0.17435992924483415, 'subsample': 0.7028453970621928, 'colsample_bytree': 0.6760783446705951, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7844420952325533, 'min_child_samples': 20, 'subsample_for_bin': 160000}",156,39,5.626801360049285
0.04262842003939704,"{'num_leaves': 98, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.39505172916713066, 'learning_rate': 0.12989643143674318, 'subsample': 0.9784250310244629, 'colsample_bytree': 0.7089498517683308, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7391876699248167, 'min_child_samples': 85, 'subsample_for_bin': 180000}",157,71,5.076584013993852
0.04247360374777609,"{'num_leaves': 50, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4260445861519192, 'learning_rate': 0.09888271669988188, 'subsample': 0.599738935981176, 'colsample_bytree': 0.6425076469172909, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7069142613094203, 'min_child_samples': 75, 'subsample_for_bin': 140000}",158,57,3.768347257981077
0.039609278845150975,"{'num_leaves': 114, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.48950511705739164, 'learning_rate': 0.020147164513548824, 'subsample': 0.7837478905679521, 'colsample_bytree': 0.6293907966222397, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6149150698011265, 'min_child_samples': 45, 'subsample_for_bin': 220000}",159,438,23.002729987027124
0.04513170560169755,"{'num_leaves': 59, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4662116231595444, 'learning_rate': 0.11690392288197737, 'subsample': 0.6291177223419722, 'colsample_bytree': 0.6195305763303385, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.39720149490801293, 'min_child_samples': 140, 'subsample_for_bin': 20000}",160,86,4.200629189959727
0.04738429009503553,"{'num_leaves': 75, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.5491584863349315, 'learning_rate': 0.19979934667542545, 'subsample': 1.0, 'colsample_bytree': 0.7166804085622841, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7639801026910162, 'min_child_samples': 55, 'subsample_for_bin': 240000}",161,5,2.116280111949891
0.043032000333771414,"{'num_leaves': 36, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5709197641445698, 'learning_rate': 0.16456091256706046, 'subsample': 0.6893024128843329, 'colsample_bytree': 0.6005062190727024, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.49041468574796926, 'min_child_samples': 155, 'subsample_for_bin': 280000}",162,312,13.19011003000196
0.04415616925786503,"{'num_leaves': 66, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5247663991380631, 'learning_rate': 0.07298526780962628, 'subsample': 0.7281277607420708, 'colsample_bytree': 0.6680407299192296, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.5269528497400922, 'min_child_samples': 100, 'subsample_for_bin': 140000}",163,218,10.207955018966459
0.04933234542956677,"{'num_leaves': 123, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.32689808081850674, 'learning_rate': 0.014194980200406576, 'subsample': 0.9893228371072891, 'colsample_bytree': 0.6584243415128714, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.8183544568114602, 'min_child_samples': 120, 'subsample_for_bin': 220000}",164,88,5.495707720052451
0.042477626885287,"{'num_leaves': 52, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.1801318001163446, 'learning_rate': 0.09174558310629641, 'subsample': 0.51215497125038, 'colsample_bytree': 0.699449587952514, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5930568023830113, 'min_child_samples': 35, 'subsample_for_bin': 180000}",165,46,5.513095273054205
0.03913715620799907,"{'num_leaves': 69, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.3760584574167059, 'learning_rate': 0.10637480515844364, 'subsample': 0.7428549515999701, 'colsample_bytree': 0.6485131925988317, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.30765139345533, 'min_child_samples': 45, 'subsample_for_bin': 200000}",166,144,11.139865431934595
0.04635012024711005,"{'num_leaves': 72, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.27108175959697733, 'learning_rate': 0.06611110905666798, 'subsample': 0.8762139022064922, 'colsample_bytree': 0.7640114646956746, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.1267001637979099, 'min_child_samples': 190, 'subsample_for_bin': 280000}",167,67,4.372065423056483
0.045449943229059486,"{'num_leaves': 88, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.37778812881872126, 'learning_rate': 0.08023870763028917, 'subsample': 1.0, 'colsample_bytree': 0.7317426607309323, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.3140062619769745, 'min_child_samples': 65, 'subsample_for_bin': 260000}",168,12,2.153267644927837
0.04107377540164325,"{'num_leaves': 80, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.41407180676308664, 'learning_rate': 0.08367930002179474, 'subsample': 0.7445856282744205, 'colsample_bytree': 0.6890608858778234, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.28691033741169236, 'min_child_samples': 85, 'subsample_for_bin': 200000}",169,73,5.0504592229845
0.05004228019513712,"{'num_leaves': 85, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.30262607225662597, 'learning_rate': 0.10726515949606025, 'subsample': 0.8055383204799106, 'colsample_bytree': 0.6797366101873933, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.18615670058592165, 'min_child_samples': 170, 'subsample_for_bin': 200000}",170,15,2.4615698190173134
0.044298469121674566,"{'num_leaves': 68, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6995072102762514, 'learning_rate': 0.05267503429502087, 'subsample': 0.824845211370982, 'colsample_bytree': 0.6004546654346495, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.025849208132599943, 'min_child_samples': 130, 'subsample_for_bin': 220000}",171,487,30.207254211069085
0.04116325295998613,"{'num_leaves': 63, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.7416470183804887, 'learning_rate': 0.02995963666772207, 'subsample': 0.707858947862792, 'colsample_bytree': 0.776546784801987, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.3614330715761425, 'min_child_samples': 25, 'subsample_for_bin': 240000}",172,61,5.670062043005601
0.038755181652108894,"{'num_leaves': 94, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.06357374488408174, 'learning_rate': 0.06929717378894157, 'subsample': 0.8422010000169247, 'colsample_bytree': 0.6517847473975649, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.056507082323425994, 'min_child_samples': 40, 'subsample_for_bin': 160000}",173,91,7.697441825992428
0.04452901725180958,"{'num_leaves': 96, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.11648170945577359, 'learning_rate': 0.06911832859527384, 'subsample': 1.0, 'colsample_bytree': 0.7880853070540969, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.08897006085868114, 'min_child_samples': 110, 'subsample_for_bin': 120000}",174,14,2.2583034040872008
0.04009965460619436,"{'num_leaves': 93, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.022228281545914136, 'learning_rate': 0.05756686280369349, 'subsample': 0.8885438481099911, 'colsample_bytree': 0.7392199692585417, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.0010691786818953775, 'min_child_samples': 45, 'subsample_for_bin': 160000}",175,66,5.7141136600403115
0.04201064492384354,"{'num_leaves': 104, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.1410334312525861, 'learning_rate': 0.06176614665263951, 'subsample': 0.9289116477516053, 'colsample_bytree': 0.7037749497848019, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.06071314514803138, 'min_child_samples': 95, 'subsample_for_bin': 140000}",176,141,9.244356542010792
0.041203484335094465,"{'num_leaves': 83, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.06242518173409739, 'learning_rate': 0.07615637213244422, 'subsample': 0.8431117635596482, 'colsample_bytree': 0.7243165390760218, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.23884961272669356, 'min_child_samples': 70, 'subsample_for_bin': 120000}",177,95,6.506663591018878
0.09145019951781941,"{'num_leaves': 101, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.16030726726400524, 'learning_rate': 0.03597907396378581, 'subsample': 0.9083951278845608, 'colsample_bytree': 0.6484067976117673, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.05877956420114372, 'min_child_samples': 335, 'subsample_for_bin': 100000}",178,513,24.192008282989264
0.04093810626447214,"{'num_leaves': 79, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.07605084411594598, 'learning_rate': 0.04485658594985879, 'subsample': 0.6471450894179395, 'colsample_bytree': 0.7153535062249516, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.10603862627198807, 'min_child_samples': 60, 'subsample_for_bin': 160000}",179,128,5.664974755956791
0.06888963639777201,"{'num_leaves': 70, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.10210922497261223, 'learning_rate': 0.09415807540053223, 'subsample': 0.8542638756465943, 'colsample_bytree': 0.7486617863132154, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.19939835848642173, 'min_child_samples': 280, 'subsample_for_bin': 160000}",180,201,6.84918285603635
0.04727961401720715,"{'num_leaves': 74, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.21536790657711324, 'learning_rate': 0.08827867610427488, 'subsample': 1.0, 'colsample_bytree': 0.6673034367768845, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.01941116292462839, 'min_child_samples': 80, 'subsample_for_bin': 80000}",181,11,1.9640555310761556
0.09706068828432568,"{'num_leaves': 94, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.03973855360320022, 'learning_rate': 0.10277696887747614, 'subsample': 0.8686616426579327, 'colsample_bytree': 0.6592615386077483, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.26873263727383545, 'min_child_samples': 360, 'subsample_for_bin': 140000}",182,575,34.78217660798691
0.048892705902687794,"{'num_leaves': 56, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.2586283571449804, 'learning_rate': 0.07069017142466924, 'subsample': 0.9408865968699005, 'colsample_bytree': 0.8152213926409579, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.15230354592840092, 'min_child_samples': 160, 'subsample_for_bin': 140000}",183,32,2.1429530839668587
0.04568593004508903,"{'num_leaves': 91, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9644756421165438, 'learning_rate': 0.07815231256145061, 'subsample': 0.8174834981973887, 'colsample_bytree': 0.6929182889497412, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.16619735382506517, 'min_child_samples': 150, 'subsample_for_bin': 120000}",184,129,7.115656474954449
0.06930565861741156,"{'num_leaves': 77, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.19119490877528375, 'learning_rate': 0.11104915517316624, 'subsample': 0.8953748659697472, 'colsample_bytree': 0.6773310703069548, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.12404294879271101, 'min_child_samples': 270, 'subsample_for_bin': 180000}",185,244,11.016569536994211
0.04443931618582719,"{'num_leaves': 88, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.22707899992643443, 'learning_rate': 0.054278950804352376, 'subsample': 0.9667092614779134, 'colsample_bytree': 0.7588504646967845, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.2966176407443137, 'min_child_samples': 105, 'subsample_for_bin': 100000}",186,35,4.114506504964083
0.5,"{'num_leaves': 61, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.5002670239553041, 'learning_rate': 0.05855833257408901, 'subsample': 0.5376066193430427, 'colsample_bytree': 0.8566555086368797, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.3252265791625728, 'min_child_samples': 475, 'subsample_for_bin': 160000}",187,1,1.6445975149981678
0.04592940436704129,"{'num_leaves': 64, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.3434019141148392, 'learning_rate': 0.05044979704703906, 'subsample': 1.0, 'colsample_bytree': 0.6419443240085808, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.23206891337173913, 'min_child_samples': 20, 'subsample_for_bin': 180000}",188,19,3.139072013902478
0.5,"{'num_leaves': 70, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.000831166004015102, 'learning_rate': 0.11773274527144846, 'subsample': 0.8363621604109248, 'colsample_bytree': 0.7243740379936061, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.2573573429876751, 'min_child_samples': 450, 'subsample_for_bin': 120000}",189,1,1.6772520809900016
0.5,"{'num_leaves': 98, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.31620680356120423, 'learning_rate': 0.06545983917813197, 'subsample': 0.9483822388879627, 'colsample_bytree': 0.801956556064967, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4213157087171215, 'min_child_samples': 500, 'subsample_for_bin': 180000}",190,1,1.3959841179894283
0.04570865332177054,"{'num_leaves': 48, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.8679291944565305, 'learning_rate': 0.04718755816103955, 'subsample': 0.8125931900184378, 'colsample_bytree': 0.649449836675386, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.2052155394703512, 'min_child_samples': 135, 'subsample_for_bin': 200000}",191,205,8.77266774699092
0.041299220107343215,"{'num_leaves': 58, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.28837327948759783, 'learning_rate': 0.09737400909345469, 'subsample': 0.7748758241727781, 'colsample_bytree': 0.6255652808114175, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.05155252175760776, 'min_child_samples': 40, 'subsample_for_bin': 40000}",192,97,7.550429426017217
0.044551666025944625,"{'num_leaves': 85, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.16728265866408415, 'learning_rate': 0.08620497143836536, 'subsample': 0.6132543608270973, 'colsample_bytree': 0.7052448913417759, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.3502790258324046, 'min_child_samples': 115, 'subsample_for_bin': 140000}",193,21,2.384645836078562
0.07426689494246919,"{'num_leaves': 66, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6111222083868278, 'learning_rate': 0.032453977863292544, 'subsample': 0.7928918207976179, 'colsample_bytree': 0.6722054027400585, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.38355047353447874, 'min_child_samples': 300, 'subsample_for_bin': 60000}",194,290,11.803165348945186
0.05111783620764143,"{'num_leaves': 82, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.6769223936245197, 'learning_rate': 0.10350323935410377, 'subsample': 1.0, 'colsample_bytree': 0.682760321431738, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6605200835885218, 'min_child_samples': 175, 'subsample_for_bin': 80000}",195,8,1.7681342570576817
0.0388866041441297,"{'num_leaves': 53, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.13695089081031298, 'learning_rate': 0.15549718525236664, 'subsample': 0.8701742032648044, 'colsample_bytree': 0.6085465624413476, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.10161502764968676, 'min_child_samples': 50, 'subsample_for_bin': 160000}",196,118,8.02758716896642
0.04432707809952929,"{'num_leaves': 106, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.0063039915618450515, 'learning_rate': 0.14904104423623843, 'subsample': 0.9197028034979495, 'colsample_bytree': 0.6072743272169073, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.033537449559053176, 'min_child_samples': 75, 'subsample_for_bin': 160000}",197,145,7.541822743951343
0.05462858245494817,"{'num_leaves': 32, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.10200714379641684, 'learning_rate': 0.13491222570684933, 'subsample': 0.8858035469327845, 'colsample_bytree': 0.6001817369759808, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.06835785859135773, 'min_child_samples': 235, 'subsample_for_bin': 100000}",198,31,2.637950752978213
0.04321974675094398,"{'num_leaves': 111, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.038514692089790706, 'learning_rate': 0.15797864591672584, 'subsample': 0.8672758758079059, 'colsample_bytree': 0.6356819105576166, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.1699921066654841, 'min_child_samples': 90, 'subsample_for_bin': 140000}",199,19,2.966301127918996
0.04844230075783995,"{'num_leaves': 40, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.061712902089838456, 'learning_rate': 0.038909616122978524, 'subsample': 0.7874543851464793, 'colsample_bytree': 0.9981689581628616, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.13431930780679902, 'min_child_samples': 200, 'subsample_for_bin': 120000}",200,166,4.410606113029644
